file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,id
audio.wav,0 days 00:00:08.018140590,0 days 00:00:08.038140590,0.93873256,-9.352402,12.185867,0.10361027,-0.03383142,0.29785636,27.946478,-14.19625,30.945969,-4.9386477,38.073917,0.0050860415,0.5678312,9.890646,12.490916,20.5842,373.2352,969.4368,0.0,1466.3258,512.41327,-23.317629,2333.8142,808.48505,-26.396917,audio1
audio.wav,0 days 00:00:08.028163265,0 days 00:00:08.048163265,0.8447912,-11.6948395,18.849451,0.10493183,-0.031010335,0.29271555,33.248524,-14.937954,22.494492,-1.6890821,37.58456,0.0044212895,0.39752614,7.5612564,12.173782,27.182081,384.47354,1070.6323,0.0,1465.8239,694.53174,-22.416666,2349.9783,1081.2465,-32.93571,audio1
audio.wav,0 days 00:00:08.038185941,0 days 00:00:08.058185941,0.76908374,-12.185204,24.889015,0.11074012,-0.026453221,0.3048692,37.27648,-13.240867,14.019146,3.2370946,36.71957,0.004972018,0.33378783,4.9823637,12.554904,26.817553,389.3162,1162.6632,-4.2980604,1439.0165,869.1871,-15.439534,2271.1326,1212.6064,-31.727327,audio1
audio.wav,0 days 00:00:08.048208617,0 days 00:00:08.068208617,0.7307442,-10.76447,28.18168,0.11231772,-0.019185323,0.37880257,40.32616,-13.125951,4.9548783,7.3436084,35.395267,0.006274708,0.3362603,2.8390465,11.677421,25.470047,388.56143,1200.8073,-3.2353294,1399.1725,939.58124,-13.103249,2198.9558,1215.0643,-28.705378,audio1
audio.wav,0 days 00:00:08.058231293,0 days 00:00:08.078231293,0.7256744,-8.539553,31.641165,0.11052108,-0.007112071,0.49516332,43.58479,-11.295869,-4.4936953,11.115459,34.175953,0.006274708,0.3362603,1.218087,15.039847,22.090797,379.81946,1260.6515,-1.5519619,1328.1115,1039.7592,-9.092586,2049.9177,1008.062,-23.642761,audio1
audio.wav,0 days 00:00:08.068253968,0 days 00:00:08.088253968,0.7405009,-6.897777,34.969654,0.1260032,0.002649572,0.572217,46.57198,-9.538772,-12.7463,11.429695,32.38735,0.006274708,0.3362603,-0.25096914,10.544526,20.308146,371.35266,1308.7402,-0.9822182,1265.951,1085.1315,-6.607123,1989.6945,865.96356,-21.290365,audio1
audio.wav,0 days 00:00:08.078276644,0 days 00:00:08.098276644,0.7395471,-6.137404,37.610367,0.12819539,0.0073125176,0.6120265,51.032795,-7.0512156,-17.838608,7.9860168,30.655596,0.006274708,0.3362603,-1.5049762,7.382151,17.408495,364.82413,1380.5897,-0.6383598,1211.852,1159.4811,-4.807148,1920.1993,778.9345,-18.133047,audio1
audio.wav,0 days 00:00:08.088299320,0 days 00:00:08.108299320,0.7204111,-6.507551,37.409313,0.11655071,0.0033522828,0.6029369,51.92015,-4.7116,-19.218666,1.4770807,28.86683,0.006274708,0.3362603,-1.3916317,-0.6835711,21.104393,539.3382,1371.9017,-2.9709985,1327.7905,1102.5331,-5.628317,2331.2285,700.58105,-21.523804,audio1
audio.wav,0 days 00:00:08.098321995,0 days 00:00:08.118321995,0.69333196,-6.2512918,36.60023,0.098748304,-0.0002735298,0.57089186,55.92168,-5.890736,-19.646776,-2.1179724,27.775293,0.006274708,0.3362603,-0.97537565,-1.7389921,26.242813,743.8851,1362.2345,-4.0953107,1515.2577,1016.2949,-6.1816177,2778.3606,588.4121,-25.37265,audio1
audio.wav,0 days 00:00:08.108344671,0 days 00:00:08.128344671,0.6944032,-6.2840734,36.583233,0.09100371,-0.0027866124,0.5012439,53.395245,-4.516316,-18.793955,-2.825157,27.000433,0.006274708,0.3362603,-0.3298688,-2.7482522,30.314566,941.59686,1322.9608,-5.557249,1715.1578,888.5203,-5.514145,3228.069,458.5787,-28.218506,audio1
audio.wav,0 days 00:00:08.118367347,0 days 00:00:08.138367347,0.7297828,-5.6265855,36.011066,0.09750565,0.0019405117,0.44713637,53.56281,-7.154756,-16.020033,-0.454561,26.068893,0.006274708,0.3362603,-0.874677,-2.9807498,27.443712,965.6458,1268.3873,-6.9846597,1774.5028,808.0464,-2.494665,3238.7498,327.40115,-24.44162,audio1
audio.wav,0 days 00:00:08.128390022,0 days 00:00:08.148390023,0.79737705,-5.5361543,33.263744,0.09293616,0.009615797,0.46039948,48.46234,-8.099979,-10.202847,4.066414,25.103142,0.006274708,0.3362603,-0.6717722,-2.5621967,24.437181,980.5462,1197.4493,-10.88213,1794.4523,812.2866,0.78675705,3195.6865,303.95078,-20.643091,audio1
audio.wav,0 days 00:00:08.138412698,0 days 00:00:08.158412698,0.8802083,-3.6204536,30.311157,0.084792696,0.017947374,0.55660367,45.925625,-13.749161,-1.0983477,12.875258,24.145197,0.006274708,0.3362603,-0.5059809,-2.0548034,22.574774,1040.7538,1103.1581,-14.6137495,1858.0488,800.4346,2.4315164,3162.8733,312.85724,-18.183313,audio1
audio.wav,0 days 00:00:08.148435374,0 days 00:00:08.168435374,0.9218895,-1.7071515,24.931269,0.06907604,0.013805094,0.6483226,40.34254,-16.968147,12.066741,22.452711,23.325226,0.006274708,0.3362603,-0.2501666,-1.7728734,16.241407,744.6919,1238.8237,-16.355843,1666.0865,836.94965,-3.299115,2772.486,500.54602,-10.990336,audio1
audio.wav,0 days 00:00:08.158458050,0 days 00:00:08.178458050,0.90517133,-0.36113337,17.49115,0.059956923,0.004019027,0.63706136,37.409706,-20.130198,23.110891,30.397736,22.766088,0.19214828,0.4040544,0.27849022,-1.7843639,10.874295,506.70023,1301.487,0.0,1484.652,819.1838,-9.644299,2427.4895,666.5898,-4.81501,audio1
audio.wav,0 days 00:00:08.168480726,0 days 00:00:08.188480726,0.83254194,-0.67865056,9.882549,0.054948676,-0.00016405806,0.5617953,34.8136,-18.916216,31.10499,37.085724,22.400637,0.20514376,0.75605154,1.2186857,-2.0084748,5.7183166,234.14775,1366.8008,8.76395,1275.7676,792.69604,-16.697693,2106.444,820.92303,0.77459097,audio1
audio.wav,0 days 00:00:08.178503401,0 days 00:00:08.198503401,0.76030135,-2.1424868,4.8440156,0.055488866,-0.0023397093,0.47295704,34.29115,-16.481123,34.053146,38.738354,22.129892,0.2081884,0.7543368,2.9467556,-2.4013617,5.2441936,325.55194,1190.4491,8.866117,1338.5609,706.8173,-17.276794,2163.5564,820.1953,1.2205616,audio1
audio.wav,0 days 00:00:08.188526077,0 days 00:00:08.208526077,0.7097547,-3.303367,3.4013698,0.056115407,0.0013720625,0.42262885,31.471647,-12.725551,39.766422,40.00982,21.93804,0.028199412,1.1669643,4.064916,-2.657171,5.831106,337.8453,1134.1681,8.970725,1384.4214,643.6563,-18.682451,2215.5896,856.313,0.48244753,audio1
audio.wav,0 days 00:00:08.198548753,0 days 00:00:08.218548753,0.6949177,-4.1665764,3.9488497,0.05608426,-0.0031032518,0.32367846,28.669113,-9.331696,43.458683,35.919327,21.779562,0.02284359,0.84025615,4.4983,-2.761233,6.5928626,335.657,1127.9829,8.963336,1421.7897,582.5965,-20.703417,2269.742,900.57416,-0.39075932,audio1
audio.wav,0 days 00:00:08.208571429,0 days 00:00:08.228571429,0.68143624,-4.790135,5.2213855,0.05017258,-0.0036273878,0.23502101,25.738617,-6.68889,48.273518,32.929554,21.596628,0.02625682,0.75989646,4.211231,-2.9067593,9.610766,330.99573,1139.5992,8.986359,1443.0966,541.27673,-23.56662,2313.0647,932.51025,-3.5311677,audio1
audio.wav,0 days 00:00:08.218594104,0 days 00:00:08.238594104,0.64865416,-5.7981243,6.9519477,0.054116905,-0.010663065,0.1840744,23.94667,-3.2562497,49.12367,26.888237,21.399511,0.019570047,0.20413728,4.57866,-3.0885036,11.785768,333.55893,1101.4305,7.7526054,1461.9877,481.11502,-26.163027,2336.7568,925.92804,-5.8421435,audio1
audio.wav,0 days 00:00:08.228616780,0 days 00:00:08.248616780,0.5765747,-7.6948733,9.368697,0.04663976,-0.015155134,0.18846016,23.314903,1.5095916,50.801533,20.584158,21.233149,0.012593518,0.2793426,4.800894,-3.121828,13.743627,345.43063,1024.751,6.872084,1488.891,412.0056,-27.612635,2348.129,916.5743,-8.078663,audio1
audio.wav,0 days 00:00:08.238639456,0 days 00:00:08.258639456,0.5069581,-9.892579,11.986626,0.04607227,-0.018384228,0.14864595,23.751951,5.167436,51.3125,14.748269,21.156357,0.0073994547,0.85997057,5.01275,-2.6251929,14.517693,351.83228,984.2421,5.9690146,1517.6182,380.35254,-27.12269,2350.8083,940.4734,-9.430885,audio1
audio.wav,0 days 00:00:08.248662132,0 days 00:00:08.268662132,0.462687,-11.933728,14.421104,0.038911477,-0.019276107,0.11998698,24.91487,7.717673,50.96112,11.483338,21.173737,0.013177514,1.0925041,4.73348,-1.4581871,14.135682,352.98425,973.238,5.9387493,1549.5707,357.52975,-27.305368,2350.2112,996.05695,-10.055032,audio1
audio.wav,0 days 00:00:08.258684807,0 days 00:00:08.278684807,0.46813273,-12.747032,14.730046,0.04422689,-0.019923646,0.11569307,24.631117,9.146298,50.402527,11.366367,21.267336,0.012697364,0.8853562,4.5764503,0.3905181,13.944463,356.39713,962.15576,4.6693854,1568.0824,349.4065,-27.703293,2353.7688,1017.89484,-11.284737,audio1
audio.wav,0 days 00:00:08.268707483,0 days 00:00:08.288707483,0.48111007,-12.309143,13.569481,0.045426995,-0.020256797,0.12739758,23.306997,11.391289,49.21765,16.080502,21.367294,0.013722181,0.47882962,4.377728,2.6201782,13.630801,358.1276,921.90643,1.9497744,1563.4746,299.18118,-29.865969,2354.631,967.9402,-12.893348,audio1
audio.wav,0 days 00:00:08.278730159,0 days 00:00:08.298730159,0.50124305,-10.9285,12.55233,0.053145442,-0.019936116,0.13899863,21.667511,11.324768,49.05962,18.844515,21.399874,0.010970638,0.4151775,3.8663037,4.5873437,13.788394,358.53372,883.8797,-2.0884225,1544.9872,238.26198,-29.453354,2367.6091,867.4587,-15.652713,audio1
audio.wav,0 days 00:00:08.288752834,0 days 00:00:08.308752834,0.45838395,-11.708257,12.966217,0.045130674,-0.022547668,0.14274137,21.939474,12.9679785,46.292175,20.016174,21.347681,0.0117450105,0.91878843,2.8328645,5.3869495,11.524394,362.54697,876.4155,-7.1790657,1542.5297,258.89035,-26.088783,2369.3433,872.97534,-16.894808,audio1
audio.wav,0 days 00:00:08.298775510,0 days 00:00:08.318775510,0.4084767,-12.030796,13.687408,0.03613789,-0.024307922,0.16004628,21.509882,12.5631,47.30983,18.419416,21.299183,0.011047247,1.0720121,2.2766564,5.605243,9.930754,360.17667,878.17676,-73.60289,1537.9486,227.6333,-82.515656,2408.5798,838.388,-78.460815,audio1
audio.wav,0 days 00:00:08.308798186,0 days 00:00:08.328798186,0.35840788,-11.330853,14.398187,0.006555503,-0.019679734,0.16371408,19.663536,8.412472,45.88597,20.013086,0.0,0.0,0.0,0.0,0.0,0.0,311.8489,1049.8335,-138.29115,1478.6227,279.57822,-140.41853,2376.8708,848.1872,-139.4384,audio1
audio.wav,0 days 00:00:08.318820862,0 days 00:00:08.338820862,0.36873436,-7.1203322,13.832376,-0.012683299,-0.012435322,0.14595623,16.243109,-2.3404086,42.69463,19.062801,0.0,0.0,0.0,0.0,0.0,0.0,333.15356,1153.5713,-201.0,1397.3539,341.96738,-201.0,2373.722,804.93384,-201.0,audio1
audio.wav,0 days 00:00:08.328843537,0 days 00:00:08.348843537,0.39655146,-2.3675773,9.670172,-0.015361108,-0.0033879355,0.13481595,12.911788,-11.802445,33.67391,16.672285,0.0,0.0,0.0,0.0,0.0,0.0,390.9469,1337.6705,-201.0,1296.5989,583.4664,-201.0,2297.8723,875.81006,-201.0,audio1
audio.wav,0 days 00:00:08.338866213,0 days 00:00:08.358866213,0.43266022,2.9662473,3.8149574,0.024822539,-0.0022495291,0.12694417,8.952629,-17.980474,27.147806,8.5538225,0.0,0.0,0.0,0.0,0.0,0.0,467.56857,1221.6942,-201.0,1276.5024,700.9698,-201.0,2301.6912,876.61066,-201.0,audio1
audio.wav,0 days 00:00:08.348888889,0 days 00:00:08.368888889,0.46533203,7.138645,-0.62487656,0.054357316,0.0044764816,0.13130657,5.8329196,-22.257586,21.84308,4.341404,0.0,0.0,0.0,0.0,0.0,0.0,463.12012,1099.0063,-201.0,1263.7977,789.51196,-201.0,2280.0916,786.7439,-201.0,audio1
audio.wav,0 days 00:00:08.358911565,0 days 00:00:08.378911565,0.50820196,8.330755,-1.1664592,0.07372568,0.0047108405,0.12977625,3.802842,-25.98432,17.10827,-2.3351395,0.0,0.0,0.0,0.0,0.0,0.0,429.74902,872.0572,-201.0,1315.4315,724.5771,-201.0,2327.0264,645.0052,-201.0,audio1
audio.wav,0 days 00:00:08.368934240,0 days 00:00:08.388934240,0.5343285,9.844771,-1.3501606,0.040184252,0.007850847,0.13285172,1.1511724,-28.20257,14.036903,-3.6516402,0.0,0.0,0.0,0.0,0.0,0.0,393.9602,817.5643,-201.0,1303.8942,860.2791,-201.0,2315.7458,603.2089,-201.0,audio1
audio.wav,0 days 00:00:08.378956916,0 days 00:00:08.398956916,0.5344368,9.299572,0.77908736,0.033907693,0.007346758,0.13502474,0.36604548,-28.68573,10.200234,-4.8518057,0.0,0.0,0.0,0.0,0.0,0.0,645.7799,816.91095,-201.0,1640.6398,827.8934,-201.0,2613.5295,661.38965,-201.0,audio1
audio.wav,0 days 00:00:08.388979592,0 days 00:00:08.408979592,0.54024243,10.755191,0.13471858,0.0084406,0.009819783,0.15255743,-0.13983321,-26.484467,15.015366,-3.3806105,0.0,0.0,0.0,0.0,0.0,0.0,822.5884,752.3908,-201.0,1910.7836,726.90985,-201.0,2897.7478,659.6769,-201.0,audio1
audio.wav,0 days 00:00:08.399002268,0 days 00:00:08.419002268,0.5623768,10.984147,-0.7583813,0.025192523,0.0127827795,0.16134481,-0.498387,-26.905783,13.983563,-9.230649,0.0,0.0,0.0,0.0,0.0,0.0,1034.7853,834.8914,-201.0,2195.3281,522.9483,-201.0,3218.288,623.4066,-201.0,audio1
audio.wav,0 days 00:00:08.409024943,0 days 00:00:08.429024943,0.5893653,11.572312,-2.1867948,0.030003076,0.014696007,0.18433267,-0.002520879,-26.197012,15.492259,-14.114536,0.0,0.0,0.0,0.0,0.0,0.0,1014.97174,885.3504,-201.0,2190.1882,449.0217,-201.0,3229.6985,550.3142,-201.0,audio1
audio.wav,0 days 00:00:08.419047619,0 days 00:00:08.439047619,0.58615804,11.050153,-2.0288994,0.05517484,0.016520232,0.18420021,0.40073323,-27.41234,12.3189745,-20.735176,0.0,0.0,0.0,0.0,0.0,0.0,1017.4121,979.5362,-137.85161,2167.1914,413.51895,-140.67644,3220.1738,577.4695,-138.16217,audio1
audio.wav,0 days 00:00:08.429070295,0 days 00:00:08.449070295,0.5645891,9.903659,2.1704972,0.067014955,0.018763425,0.18589942,3.3908625,-28.207335,9.489987,-22.929352,32.41243,0.0,0.0,1.6224837,-0.5530696,7.264712,1051.8441,914.3422,-75.52361,2220.194,352.9231,-82.06759,3236.201,586.16064,-78.84834,audio1
audio.wav,0 days 00:00:08.439092971,0 days 00:00:08.459092971,0.5440924,7.5598617,2.567339,0.060241207,0.017420582,0.17082113,7.637301,-25.745216,12.392266,-21.226809,32.50027,0.0,0.0,3.0908458,-0.10966746,13.080462,848.62946,893.0928,-11.39251,1875.915,521.95593,-20.196066,2950.7034,509.71786,-22.695513,audio1
audio.wav,0 days 00:00:08.449115646,0 days 00:00:08.469115646,0.5477187,1.5130272,10.853623,0.04409693,0.012511731,0.26233983,16.768642,-19.463041,11.5909395,-14.138032,32.80089,0.0,0.0,5.549785,0.44336239,21.604292,629.2776,1115.6866,-11.311346,1575.2451,724.9065,-17.05094,2731.4797,477.75504,-29.302298,audio1
audio.wav,0 days 00:00:08.459138322,0 days 00:00:08.479138322,0.5796111,-5.3784256,14.542872,0.040529456,0.0023088038,0.27295452,26.675062,-9.097769,13.24779,-10.332048,33.213833,0.0,0.0,6.323175,0.51992124,27.028114,401.44803,1195.0115,0.0,1239.8545,897.2217,-12.03856,2496.3352,405.09802,-32.702816,audio1
audio.wav,0 days 00:00:08.469160998,0 days 00:00:08.489160998,0.6405967,-9.306042,21.010391,0.05784857,-0.0037556805,0.31896496,34.46023,-3.957173,6.49346,-10.744241,33.688313,0.0,2.6274533,6.510142,0.60358566,26.772696,365.9309,1310.8844,-3.1988664,1254.1366,890.8772,-10.167971,2573.7722,869.0132,-30.742348,audio1
audio.wav,0 days 00:00:08.479183673,0 days 00:00:08.499183673,0.72184545,-8.566872,22.328552,0.085686326,-0.0068271034,0.29266372,38.089558,-4.00507,-2.017418,-14.776722,34.11262,0.103630714,2.340728,6.3872356,1.4424394,25.440445,405.85855,1278.9066,-3.5569084,1311.0524,920.7679,-11.3465395,2620.49,2241.2607,-28.997355,audio1
audio.wav,0 days 00:00:08.489206349,0 days 00:00:08.509206348,0.7984586,-7.874923,24.71377,0.09338585,-0.00601871,0.34915432,40.99116,-6.3303604,-8.580642,-16.081343,34.67084,0.097267576,1.8733274,6.5650573,1.9361186,25.11863,420.74722,1400.061,-4.197135,1370.91,997.67285,-12.954842,2409.6504,3428.7812,-29.315765,audio1
audio.wav,0 days 00:00:08.499229025,0 days 00:00:08.519229025,0.81054574,-8.224688,24.884348,0.10017409,-0.0037215126,0.3856025,41.543766,-6.649096,-9.88635,-19.119806,35.32091,0.0845413,1.7672778,7.08032,1.7536286,19.436232,425.14444,1522.8356,-5.323066,1425.9989,1083.2631,-14.027194,2087.1387,3774.5564,-24.759298,audio1
audio.wav,0 days 00:00:08.509251700,0 days 00:00:08.529251700,0.76578265,-8.746857,24.51048,0.10588616,-0.0012699317,0.37289524,39.99535,-6.453762,-8.384736,-21.166437,36.005985,0.14987369,1.4586301,7.7773175,1.1810254,19.275625,411.3833,1635.852,-5.878479,1432.2272,1178.2098,-14.30323,1765.934,3134.9355,-25.154104,audio1
audio.wav,0 days 00:00:08.519274376,0 days 00:00:08.539274376,0.7149152,-8.468169,25.341843,0.11414635,-0.0010663819,0.34171522,37.648586,-4.864531,-10.809005,-22.358452,36.613556,0.21520607,1.1499823,9.056394,0.9292474,15.494221,417.87375,1674.2339,-5.4528008,1419.6259,1161.6384,-14.980638,2096.8472,1939.2318,-20.947021,audio1
audio.wav,0 days 00:00:08.529297052,0 days 00:00:08.549297052,0.6928142,-8.713914,24.719706,0.115182124,-0.0021651213,0.31072614,36.085968,-5.387501,-11.932079,-21.834732,37.03445,0.20306654,0.63393396,10.469262,1.1559068,18.29998,438.23267,1678.4938,-4.518891,1258.8575,2269.8972,-16.388021,2048.034,1381.5524,-22.81887,audio1
audio.wav,0 days 00:00:08.539319728,0 days 00:00:08.559319728,0.69360226,-9.922381,21.808893,0.10362381,-0.0044610254,0.2859861,35.386395,-5.095785,-12.122123,-22.506796,37.253155,0.11540699,0.4213318,10.509117,1.2943844,16.344473,504.4637,1780.6771,-3.4520462,989.67725,2822.9436,-12.860825,2006.7867,845.5008,-19.796518,audio1
audio.wav,0 days 00:00:08.549342404,0 days 00:00:08.569342404,0.69370466,-12.1741,18.626907,0.098994695,-0.0060551814,0.23995431,35.197876,-4.63248,-11.569026,-23.469332,37.12816,0.025826996,0.19727384,8.471946,1.6423702,18.19084,610.05096,1652.3428,-3.6696007,1052.0946,2762.2744,-12.933635,2003.0885,801.78436,-21.150768,audio1
audio.wav,0 days 00:00:08.559365079,0 days 00:00:08.579365079,0.70860773,-13.724532,18.786179,0.09488063,-0.012027766,0.17983532,35.080387,-3.1235206,-13.50829,-25.50263,36.750286,0.010791254,0.27810994,4.7740107,1.5293245,18.807108,717.79803,1561.57,-4.217188,1268.2504,1587.9987,-7.8124585,2469.9617,563.5948,-22.040789,audio1
audio.wav,0 days 00:00:08.569387755,0 days 00:00:08.589387755,0.75560665,-11.881818,18.903175,0.10793855,-0.010561071,0.23369999,34.930878,-5.3974605,-16.121822,-24.24209,36.511032,0.0074069663,0.31540084,2.9872477,1.4752593,19.98538,658.9455,1345.8888,-70.30429,1523.6449,983.6276,-73.35374,2639.3103,904.61444,-82.64437,audio1
audio.wav,0 days 00:00:08.579410431,0 days 00:00:08.599410431,0.77779263,-7.6308722,20.242905,0.111459225,-0.00560913,0.36774603,35.768143,-9.2683935,-16.929695,-18.309875,0.0,0.0,0.0,0.0,0.0,0.0,529.72955,1444.1063,-135.64441,1437.3174,1121.9071,-134.61644,2329.9482,1455.2441,-141.0921,audio1
audio.wav,0 days 00:00:08.589433107,0 days 00:00:08.609433107,0.73776144,-5.2661424,18.939407,0.113506734,-0.0052389163,0.49692404,34.826824,-10.615147,-11.369338,-16.048117,0.0,0.0,0.0,0.0,0.0,0.0,393.31067,1324.3381,-201.0,1318.523,1034.7499,-201.0,2178.2395,1521.597,-201.0,audio1
audio.wav,0 days 00:00:08.599455782,0 days 00:00:08.619455782,0.59478766,-6.339966,18.764765,0.10371431,-0.010382299,0.46710554,34.0491,-8.429716,-5.4336166,-12.919636,0.0,0.0,0.0,0.0,0.0,0.0,386.21652,1247.854,-201.0,1298.4989,970.1784,-201.0,2295.3699,1089.9629,-201.0,audio1
audio.wav,0 days 00:00:08.609478458,0 days 00:00:08.629478458,0.4127147,-8.832295,17.264162,0.07550785,-0.015569702,0.34158245,33.55257,-6.1858554,0.5071169,-12.445437,0.0,0.0,0.0,0.0,0.0,0.0,388.32468,1077.7518,-201.0,1281.1815,816.6906,-201.0,2429.8894,662.29694,-201.0,audio1
audio.wav,0 days 00:00:08.619501134,0 days 00:00:08.639501134,0.25210792,-7.0946712,18.716585,0.04805028,-0.008612353,0.20469655,33.669037,-7.6003265,-5.087094,-9.416734,0.0,0.0,0.0,0.0,0.0,0.0,400.35864,1095.5317,-201.0,1294.9342,855.29474,-201.0,2479.2786,740.0059,-201.0,audio1
audio.wav,0 days 00:00:08.629523810,0 days 00:00:08.649523810,0.15392043,-8.535987,20.896004,0.038859382,-0.0070680436,0.10573437,34.46165,-6.2903614,-4.287835,-6.2208023,0.0,0.0,0.0,0.0,0.0,0.0,394.78503,1255.4032,-201.0,1305.8676,987.1977,-201.0,2551.3184,1302.7657,-201.0,audio1
audio.wav,0 days 00:00:08.639546485,0 days 00:00:08.659546485,0.10389032,-9.400157,21.835886,0.019280378,-0.009390422,0.060111597,34.369854,-4.144118,-4.586643,-5.1374035,0.0,0.0,0.0,0.0,0.0,0.0,402.0105,1321.8008,-201.0,1303.9946,1064.8909,-201.0,2588.902,1473.8907,-201.0,audio1
audio.wav,0 days 00:00:08.649569161,0 days 00:00:08.669569161,0.08599328,-12.241023,23.731268,0.024813816,-0.016956873,0.028984347,34.418736,-1.8590971,-2.992693,-5.0443254,0.0,0.0,0.0,0.0,0.0,0.0,397.707,1374.6324,-201.0,1308.6763,1122.0206,-201.0,2585.3623,1609.4384,-201.0,audio1
audio.wav,0 days 00:00:08.659591837,0 days 00:00:08.679591837,0.07433761,-12.982646,24.858473,0.020408053,-0.01886616,0.022165038,34.73019,0.8503933,-4.694527,-5.8216243,0.0,0.0,0.0,0.0,0.0,0.0,405.95837,1281.3121,-201.0,1292.9608,1058.4187,-201.0,2542.6252,1038.3124,-201.0,audio1
audio.wav,0 days 00:00:08.669614512,0 days 00:00:08.689614512,0.062598415,-13.4061775,26.926872,0.015293206,-0.012305046,0.020244779,33.042652,3.6310196,-3.4985363,-2.0902216,0.0,0.0,0.0,0.0,0.0,0.0,394.83005,1292.7374,-201.0,1283.7361,1017.34894,-201.0,2523.0183,891.9285,-201.0,audio1
audio.wav,0 days 00:00:08.679637188,0 days 00:00:08.699637188,0.05490149,-13.868331,25.823324,0.009830792,-0.009794966,0.016308354,30.364426,7.9369063,-0.2563616,0.8342367,0.0,0.0,0.0,0.0,0.0,0.0,395.04367,1355.014,-201.0,1263.6682,1074.9722,-201.0,2490.375,793.16376,-201.0,audio1
audio.wav,0 days 00:00:08.689659864,0 days 00:00:08.709659864,0.045383345,-11.62345,23.114271,0.008862718,-0.0065185376,0.012126383,25.261261,8.315637,0.11829323,1.0599154,0.0,0.0,0.0,0.0,0.0,0.0,394.9645,1420.1362,-201.0,1250.5765,1159.6711,-201.0,2409.1016,897.06445,-201.0,audio1
audio.wav,0 days 00:00:08.699682540,0 days 00:00:08.719682540,0.06123497,-7.5549607,17.089582,0.0152257765,-0.009351403,0.010467219,16.066866,5.7233605,5.722933,-1.5709968,0.0,0.0,0.0,0.0,0.0,0.0,570.93646,1384.7881,-201.0,1570.9639,1156.5758,-201.0,2564.2422,1043.2484,-201.0,audio1
audio.wav,0 days 00:00:08.709705215,0 days 00:00:08.729705215,0.24439545,-2.4463546,9.905495,0.01784682,-0.009479933,0.07027323,5.8151455,4.604664,8.929673,-2.370656,0.0,0.0,0.0,0.0,0.0,0.0,492.81644,1333.932,-201.0,1611.0468,863.03314,-201.0,2540.3733,940.8704,-201.0,audio1
audio.wav,0 days 00:00:08.719727891,0 days 00:00:08.739727891,0.42396727,4.0008883,0.87526006,0.011293721,-0.009138768,0.12328094,-6.7812653,8.734869,9.633363,-4.3071084,0.0,0.0,0.0,0.0,0.0,0.0,516.0734,1185.2982,-201.0,1697.808,434.96524,-201.0,2573.21,927.7261,-201.0,audio1
audio.wav,0 days 00:00:08.729750567,0 days 00:00:08.749750567,0.60701466,9.826167,-5.819715,0.029284189,-0.010043036,0.15944253,-18.152742,13.743003,0.30605984,-8.185735,0.0,0.0,0.0,0.0,0.0,0.0,561.216,866.06305,-201.0,1673.4515,382.56894,-201.0,2640.9697,891.46796,-201.0,audio1
audio.wav,0 days 00:00:08.739773243,0 days 00:00:08.759773243,0.6432971,14.828969,-9.249146,0.03756261,-0.0035840925,0.15134084,-24.741983,12.751869,0.32793617,-10.145385,0.0,0.0,0.0,0.0,0.0,0.0,794.1174,567.8826,-201.0,1891.7899,500.24194,-201.0,2856.6238,924.9822,-201.0,audio1
audio.wav,0 days 00:00:08.749795918,0 days 00:00:08.769795918,0.6244099,16.076136,-8.508948,0.029534316,0.0013881662,0.16289583,-24.263771,4.34219,6.2505646,-6.682831,0.0,0.0,0.0,0.0,0.0,0.0,939.716,200.60347,-140.41595,2105.3596,641.47064,-138.59207,3129.3245,768.6221,-139.55623,audio1
audio.wav,0 days 00:00:08.759818594,0 days 00:00:08.779818594,0.55414146,13.50269,-3.4461737,0.017511806,0.0071324757,0.16789894,-15.745542,-3.8041725,14.347682,-1.0729872,25.498138,0.0,0.0,0.29635736,3.967805,9.462238,765.9751,395.74344,-78.782875,1814.6699,596.9882,-79.37635,2881.4797,592.7135,-78.249596,audio1
audio.wav,0 days 00:00:08.769841270,0 days 00:00:08.789841270,0.4689938,5.492925,3.7905312,0.010399568,0.0013942035,0.19035773,-2.6775992,-4.2976623,21.888731,5.2592993,25.439024,0.0,0.0,1.154628,3.9163036,10.698182,587.3625,653.34033,-14.009343,1585.3202,509.29272,-19.227043,2659.7769,521.52423,-16.594988,audio1
audio.wav,0 days 00:00:08.779863946,0 days 00:00:08.799863946,0.5091484,-2.4827292,11.902888,0.021039577,-0.0015907688,0.28062126,11.389857,-4.0471597,25.90576,10.496351,25.16007,0.0,0.0,2.072695,4.1504683,13.296757,400.994,1014.445,-9.230718,1323.0643,516.5755,-20.923468,2377.5215,492.8767,-16.280024,audio1
